id,filtered_words_str,features_str,label_index
F149,view trade along answer present manager religious. professional expert relate partner watch loss. — shocking claims secret cure surface internet.,"(10000,[116,419,503,690,914,988,1652,2155,2708,2840,3619,3892,5850,6747,7281,7293,7936,8130,8338,8444],[4.42484663185681,4.270695952029551,0.691153161953081,4.830311739964974,4.607168188650764,4.830311739964974,3.914021008090819,4.137164559405029,3.2721671219184243,4.607168188650764,4.607168188650764,2.5530444549552183,0.691153161953081,2.5530444549552183,0.6792718340663283,3.914021008090819,0.691153161953081,4.270695952029551,0.691153161953081,5.523458920524919])",0.0
F051,cultural set talk professor magazine. increase value hope store have. — shocking claims secret cure surface internet.,"(10000,[503,2419,2543,3892,4882,5342,5850,6000,6747,7184,7281,7403,7936,7963,8338,8925,9233],[0.691153161953081,4.830311739964974,3.2721671219184243,2.5530444549552183,4.830311739964974,4.137164559405029,0.691153161953081,3.577548771469606,2.5530444549552183,4.270695952029551,0.6792718340663283,4.42484663185681,0.691153161953081,4.137164559405029,0.691153161953081,4.607168188650764,3.914021008090819])",0.0
F089,fine key behind lose talk. guy want even particularly near. family executive investment bar. — shocking claims flat earth surface internet.,"(10000,[94,503,1562,1811,2918,3131,3809,4346,4422,5850,6406,6431,6443,6817,7281,7712,7936,8297,8338,9676,9966],[4.270695952029551,0.691153161953081,3.914021008090819,5.117993812416755,3.0385522707369192,4.42484663185681,5.523458920524919,4.270695952029551,4.137164559405029,0.691153161953081,3.7316994512968646,3.7316994512968646,4.019381523748645,5.523458920524919,0.6792718340663283,4.137164559405029,0.691153161953081,4.270695952029551,0.691153161953081,3.0385522707369192,3.914021008090819])",0.0
F135,huge pm even read food public whether good. raise network draw million. cold partner possible religious parent. — shocking claims flat earth surface internet.,"(10000,[116,503,1770,2198,2918,3079,3406,3527,3920,4293,5850,6100,6406,7026,7281,7650,7724,7936,7958,8167,8338,8653,9152,9676],[4.42484663185681,0.691153161953081,2.7826188965997183,3.914021008090819,3.0385522707369192,3.8187108282864943,3.6516567436233283,4.019381523748645,4.137164559405029,4.607168188650764,0.691153161953081,4.42484663185681,3.7316994512968646,4.270695952029551,0.6792718340663283,4.607168188650764,5.523458920524919,0.691153161953081,5.523458920524919,3.914021008090819,0.691153161953081,4.270695952029551,4.42484663185681,3.0385522707369192])",0.0
F088,society skill economy. history find modern music decision traditional ready that. — shocking claims government cover-up surface internet.,"(10000,[327,503,2193,2259,2336,4486,4683,5850,6370,6508,6543,6557,7281,7510,7936,8338,9813,9968],[4.607168188650764,0.691153161953081,3.8187108282864943,2.7826188965997183,3.914021008090819,4.830311739964974,5.523458920524919,0.691153161953081,4.137164559405029,5.117993812416755,3.577548771469606,4.270695952029551,0.6792718340663283,3.8187108282864943,0.691153161953081,0.691153161953081,2.997730276216664,4.137164559405029])",0.0
R010,throughout create chair fund main toward policy. character population place discuss success one choose chance. experts discuss ongoing developments election.,"(10000,[681,815,1404,1637,3194,3556,3614,4506,4638,4687,4867,5948,6390,6944,9258,9462,9706,9828,9944],[4.019381523748645,4.270695952029551,4.607168188650764,4.137164559405029,4.019381523748645,2.8844015909096608,1.382306323906162,0.691153161953081,4.42484663185681,0.691153161953081,3.914021008090819,3.914021008090819,4.270695952029551,2.8154087194227095,4.137164559405029,0.691153161953081,4.270695952029551,4.270695952029551,4.830311739964974])",1.0
R211,attorney system several so. service difficult never rather catch. leg past sport fight decision. experts discuss ongoing developments policy.,"(10000,[281,1712,1783,2252,2526,2837,3614,3996,4506,4687,4853,5377,6290,6426,6944,8278,9227,9275,9462],[4.019381523748645,4.019381523748645,4.830311739964974,4.42484663185681,4.830311739964974,4.42484663185681,0.691153161953081,3.914021008090819,0.691153161953081,0.691153161953081,4.42484663185681,5.523458920524919,4.270695952029551,5.117993812416755,2.8154087194227095,4.270695952029551,3.914021008090819,4.270695952029551,0.691153161953081])",1.0
F204,station draw environmental pressure financial shake worry. born democrat. language eat long. decade first left political. — shocking claims miracle drug surface internet.,"(10000,[273,503,1256,1662,1716,2180,2603,5661,5850,6027,6030,6403,7276,7281,7407,7860,7936,8167,8338,8415,9231,9545,9924],[5.523458920524919,0.691153161953081,3.125563647726549,3.914021008090819,4.137164559405029,3.914021008090819,4.830311739964974,3.914021008090819,0.691153161953081,4.137164559405029,4.019381523748645,4.42484663185681,4.270695952029551,0.6792718340663283,4.137164559405029,3.0385522707369192,0.691153161953081,3.914021008090819,0.691153161953081,4.019381523748645,4.607168188650764,4.607168188650764,5.117993812416755])",0.0
F168,impact ask view policy chance. worker leg ground miss hour court. end cultural heavy step husband space. speech military pretty second way away. — shocking claims miracle drug surface internet.,"(10000,[453,481,502,503,527,1071,1098,1256,1558,1972,2676,3507,3919,4142,5850,5877,6290,6487,6830,7208,7281,7293,7860,7936,8338,8949,9233,9256,9391,9944],[3.8187108282864943,4.830311739964974,4.42484663185681,0.691153161953081,4.019381523748645,3.577548771469606,3.8187108282864943,3.125563647726549,4.270695952029551,4.019381523748645,4.137164559405029,4.137164559405029,4.830311739964974,4.137164559405029,0.691153161953081,4.607168188650764,4.270695952029551,3.7316994512968646,4.607168188650764,4.42484663185681,0.6792718340663283,3.914021008090819,3.0385522707369192,0.691153161953081,0.691153161953081,4.42484663185681,3.914021008090819,4.137164559405029,4.019381523748645,4.830311739964974])",0.0
R011,rest cold assume. speak guess attorney drop ground woman. experts discuss ongoing developments public health.,"(10000,[1278,1770,2708,3614,3920,4506,4687,4732,4853,6219,6487,8550,8577,8660,9462],[5.523458920524919,2.7826188965997183,3.2721671219184243,0.691153161953081,4.137164559405029,0.691153161953081,0.691153161953081,4.270695952029551,4.42484663185681,3.0811118851557153,3.7316994512968646,5.117993812416755,4.019381523748645,3.914021008090819,0.691153161953081])",1.0
R232,day last occur throughout. experts discuss ongoing developments climate change.,"(10000,[821,1921,2059,2622,3614,3989,4506,4687,9133,9462],[2.849310271098391,4.42484663185681,2.6902455764687034,5.523458920524919,0.691153161953081,4.019381523748645,0.691153161953081,0.691153161953081,3.914021008090819,0.691153161953081])",1.0
R042,describe simply word never hotel none know. answer among happy list knowledge case others. experts discuss ongoing developments public health.,"(10000,[281,843,1642,1770,2663,3519,3614,3619,4506,4673,4687,5347,6219,6342,7085,7362,7864,8728,9462,9831],[4.019381523748645,4.830311739964974,3.8187108282864943,2.7826188965997183,4.019381523748645,4.137164559405029,0.691153161953081,4.607168188650764,0.691153161953081,5.523458920524919,0.691153161953081,3.8187108282864943,3.0811118851557153,3.383392757028649,4.42484663185681,3.914021008090819,4.137164559405029,3.6516567436233283,0.691153161953081,4.137164559405029])",1.0
F182,amount kitchen. everything condition institution science. significant care case audience. — shocking claims hoax surface internet.,"(10000,[503,1951,3177,3243,3334,4377,5310,5328,5850,6342,7222,7281,7936,8338,8552,9156],[0.691153161953081,5.117993812416755,5.117993812416755,4.270695952029551,4.607168188650764,2.60568818844064,4.270695952029551,3.5085558999826545,0.691153161953081,3.383392757028649,4.137164559405029,0.6792718340663283,0.691153161953081,0.691153161953081,4.607168188650764,4.270695952029551])",0.0
F036,hair prevent edge write management employee look. maintain respond receive choose foot. — shocking claims miracle drug surface internet.,"(10000,[503,1241,1256,2041,2500,3252,3921,4617,5247,5445,5850,6548,7281,7664,7860,7936,8338,8411,9706],[0.691153161953081,3.383392757028649,3.125563647726549,4.607168188650764,4.019381523748645,4.830311739964974,4.137164559405029,4.137164559405029,4.607168188650764,4.42484663185681,0.691153161953081,4.42484663185681,0.6792718340663283,4.137164559405029,3.0385522707369192,0.691153161953081,0.691153161953081,3.2721671219184243,4.270695952029551])",0.0
F068,series already lay hot individual process. anyone night fast. professional fear environment take study dark. — shocking claims secret cure surface internet.,"(10000,[503,594,666,855,2155,2407,3892,4224,4463,4475,4831,5850,6717,6747,6869,7281,7936,8077,8338,8614,9513,9693],[0.691153161953081,4.607168188650764,4.42484663185681,4.019381523748645,4.137164559405029,4.42484663185681,2.5530444549552183,4.42484663185681,4.019381523748645,4.42484663185681,5.523458920524919,0.691153161953081,5.523458920524919,2.5530444549552183,4.019381523748645,0.6792718340663283,0.691153161953081,4.607168188650764,0.691153161953081,4.137164559405029,4.270695952029551,3.6516567436233283])",0.0
R015,option manage wait along minute. experts discuss ongoing developments election.,"(10000,[2840,3556,3614,4506,4687,5477,7175,7883,9462,9613],[4.607168188650764,2.8844015909096608,0.691153161953081,0.691153161953081,0.691153161953081,3.914021008090819,5.523458920524919,4.270695952029551,0.691153161953081,4.019381523748645])",1.0
R147,policy note population voice laugh. type center reveal street glass. race sit player goal. experts discuss ongoing developments climate change.,"(10000,[454,821,935,1480,1507,2059,3526,3530,3614,3673,3684,4142,4506,4687,6604,6946,9258,9432,9462,9909],[3.6516567436233283,2.849310271098391,5.117993812416755,3.914021008090819,4.270695952029551,2.6902455764687034,4.270695952029551,4.270695952029551,0.691153161953081,5.117993812416755,3.7316994512968646,4.137164559405029,0.691153161953081,0.691153161953081,4.137164559405029,4.137164559405029,4.137164559405029,3.914021008090819,0.691153161953081,4.137164559405029])",1.0
F198,dog already town popular low. behavior argue take. — shocking claims government cover-up surface internet.,"(10000,[503,594,735,2259,3730,4357,4715,5850,6148,7281,7936,8338,8546,9564,9813],[0.691153161953081,4.607168188650764,3.8187108282864943,2.7826188965997183,4.137164559405029,5.117993812416755,3.8187108282864943,0.691153161953081,4.270695952029551,0.6792718340663283,0.691153161953081,0.691153161953081,4.607168188650764,3.914021008090819,2.997730276216664])",0.0
R081,natural option yet home deal. wear skill happen old. near little product billion set color. experts discuss ongoing developments climate change.,"(10000,[258,447,821,1590,2059,2494,2812,3365,3614,4037,4506,4687,4704,4988,5342,5974,6581,9462,9470,9613,9968],[4.270695952029551,4.270695952029551,2.849310271098391,3.7316994512968646,2.6902455764687034,4.830311739964974,5.523458920524919,4.137164559405029,0.691153161953081,4.830311739964974,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551,4.137164559405029,3.5085558999826545,4.42484663185681,0.691153161953081,5.523458920524919,4.019381523748645,4.137164559405029])",1.0
F050,put full happy. board list investment per want. small pull. — shocking claims aliens surface internet.,"(10000,[222,298,503,650,1562,1612,2956,5850,7281,7454,7936,8338,8728,8871,8897,9637],[4.137164559405029,4.830311739964974,0.691153161953081,2.958509563063383,3.914021008090819,4.830311739964974,4.607168188650764,0.691153161953081,0.6792718340663283,4.607168188650764,0.691153161953081,0.691153161953081,3.6516567436233283,4.137164559405029,4.137164559405029,5.523458920524919])",0.0
F162,light especially city economy scientist red. growth tell picture hit. — shocking claims celebrity scandal surface internet.,"(10000,[217,320,503,885,1720,1850,2481,3486,4921,5495,5850,6226,7281,7936,8173,8338,9948],[3.914021008090819,3.577548771469606,0.691153161953081,5.117993812416755,4.270695952029551,4.42484663185681,4.270695952029551,2.849310271098391,2.849310271098391,4.270695952029551,0.691153161953081,4.42484663185681,0.6792718340663283,0.691153161953081,3.577548771469606,0.691153161953081,4.830311739964974])",0.0
R028,arm difference popular take. alone course outside leg. generation leg thousand. experts discuss ongoing developments technology breakthrough.,"(10000,[1020,1238,2227,2492,3614,3652,3984,4357,4506,4687,6148,6290,6444,6963,7866,8568,9462],[2.6902455764687034,4.830311739964974,2.7200985396183848,4.270695952029551,0.691153161953081,4.137164559405029,3.7316994512968646,5.117993812416755,0.691153161953081,0.691153161953081,4.270695952029551,4.270695952029551,4.830311739964974,4.607168188650764,4.137164559405029,4.137164559405029,0.691153161953081])",1.0
R195,style new drug agreement generation develop. resource hold bad knowledge down. weight week management mr send trouble. experts discuss ongoing developments budget report.,"(10000,[317,585,1241,1670,2389,2647,3614,4506,4687,4991,5063,5122,5432,5523,6963,7860,7864,7956,8000,8004,8413,9025,9462],[4.830311739964974,3.6516567436233283,3.383392757028649,3.914021008090819,4.607168188650764,4.607168188650764,0.691153161953081,0.691153161953081,0.691153161953081,2.6330871626287546,5.117993812416755,4.830311739964974,2.7200985396183848,4.137164559405029,4.607168188650764,3.0385522707369192,4.137164559405029,4.607168188650764,4.137164559405029,4.830311739964974,3.4440173788450834,5.523458920524919,0.691153161953081])",1.0
F116,middle world concern. training end stay last range. — shocking claims aliens surface internet.,"(10000,[433,453,503,650,1209,3989,5850,7281,7538,7936,8338,9360,9719,9878],[3.8187108282864943,3.8187108282864943,0.691153161953081,2.958509563063383,3.8187108282864943,4.019381523748645,0.691153161953081,0.6792718340663283,4.607168188650764,0.691153161953081,0.691153161953081,3.914021008090819,5.117993812416755,3.7316994512968646])",0.0
R018,main authority evidence discussion. side anything light. experts discuss ongoing developments research.,"(10000,[1176,1637,2054,2114,3614,4079,4390,4506,4687,7066,9462,9781],[4.270695952029551,4.137164559405029,4.019381523748645,4.270695952029551,0.691153161953081,5.117993812416755,4.830311739964974,0.691153161953081,0.691153161953081,2.849310271098391,0.691153161953081,4.019381523748645])",1.0
F073,response citizen race. middle early conference man. door threat attack. — shocking claims immortal jellyfish surface internet.,"(10000,[8,320,503,2066,2445,3643,4046,4092,4847,5657,5850,7281,7936,8070,8338,9876,9878],[3.8187108282864943,3.577548771469606,0.691153161953081,2.7508701982851385,4.42484663185681,5.523458920524919,5.117993812416755,4.607168188650764,3.8187108282864943,4.019381523748645,0.691153161953081,0.6792718340663283,0.691153161953081,4.270695952029551,0.691153161953081,2.7508701982851385,3.7316994512968646])",0.0
F059,recently surface table develop responsibility poor. thus mean two authority arm. arrive hand seven. — shocking claims miracle drug surface internet.,"(10000,[503,909,1176,1241,1256,2034,2613,3423,3502,3931,4728,5684,5850,7281,7391,7860,7936,8338,8497,8945],[0.691153161953081,4.019381523748645,4.270695952029551,3.383392757028649,3.125563647726549,4.137164559405029,5.523458920524919,3.8187108282864943,4.137164559405029,3.914021008090819,4.607168188650764,4.270695952029551,0.691153161953081,1.3585436681326566,4.019381523748645,3.0385522707369192,0.691153161953081,0.691153161953081,5.523458920524919,5.117993812416755])",0.0
R078,standard democrat budget. case citizen word boy. great range part trade whose paper. reduce interview prepare pick pass paper. experts discuss ongoing developments budget report.,"(10000,[8,165,419,750,1222,2286,2967,3519,3614,4506,4687,4991,5234,5432,6035,6342,7372,8046,8159,8392,8740,9462,9539,9766],[3.8187108282864943,4.019381523748645,4.270695952029551,4.42484663185681,4.830311739964974,3.914021008090819,4.42484663185681,4.137164559405029,0.691153161953081,0.691153161953081,0.691153161953081,2.6330871626287546,4.019381523748645,2.7200985396183848,3.383392757028649,3.383392757028649,4.607168188650764,5.523458920524919,3.7316994512968646,4.42484663185681,4.270695952029551,0.691153161953081,4.270695952029551,8.84969326371362])",1.0
F216,believe day none bit side. blue two never week. move notice resource know new. — shocking claims secret cure surface internet.,"(10000,[281,503,533,1525,1670,1989,2302,3892,3924,4728,5768,5850,6280,6282,6747,7281,7779,7936,8338,9133,9831],[4.019381523748645,0.691153161953081,4.270695952029551,4.137164559405029,3.914021008090819,4.42484663185681,5.523458920524919,2.5530444549552183,3.8187108282864943,4.607168188650764,4.137164559405029,0.691153161953081,5.523458920524919,4.019381523748645,2.5530444549552183,0.6792718340663283,3.383392757028649,0.691153161953081,0.691153161953081,3.914021008090819,4.137164559405029])",0.0
F206,together congress star treatment listen. threat guess stay west cover. another series wall fund. — shocking claims celebrity scandal surface internet.,"(10000,[433,503,2826,3486,4463,4921,5085,5170,5850,6404,6623,7281,7936,8015,8070,8166,8312,8338,8660,8728,8867],[3.8187108282864943,0.691153161953081,5.523458920524919,2.849310271098391,4.019381523748645,2.849310271098391,3.7316994512968646,4.019381523748645,0.691153161953081,4.019381523748645,4.42484663185681,0.6792718340663283,0.691153161953081,4.270695952029551,4.270695952029551,4.42484663185681,4.019381523748645,0.691153161953081,3.914021008090819,3.6516567436233283,5.117993812416755])",0.0
R036,doctor change half religious run north traditional. reach article difficult hotel garden. experts discuss ongoing developments research.,"(10000,[266,387,777,1702,1712,1778,1780,2663,2900,3614,4293,4506,4687,7066,7432,8386,9462],[4.42484663185681,4.42484663185681,4.137164559405029,4.270695952029551,4.019381523748645,4.137164559405029,4.830311739964974,4.019381523748645,5.117993812416755,0.691153161953081,4.607168188650764,0.691153161953081,0.691153161953081,2.849310271098391,4.607168188650764,4.607168188650764,0.691153161953081])",1.0
F104,beat million door service production heavy fire. arrive yeah member base mean wear. nearly campaign professional cultural energy. — shocking claims aliens surface internet.,"(10000,[503,650,909,2155,2252,2569,2866,3249,3529,4847,5779,5850,5854,6675,6790,7281,7391,7936,8173,8338,8353,8651,8949,9233],[0.691153161953081,2.958509563063383,4.019381523748645,4.137164559405029,4.42484663185681,3.5085558999826545,4.830311739964974,3.8187108282864943,5.523458920524919,3.8187108282864943,5.117993812416755,0.691153161953081,5.117993812416755,4.830311739964974,4.270695952029551,0.6792718340663283,4.019381523748645,0.691153161953081,3.577548771469606,0.691153161953081,4.019381523748645,4.137164559405029,4.42484663185681,3.914021008090819])",0.0
F000,attack area. heavy four civil cost popular happy. deal girl moment let blue. — shocking claims hoax surface internet.,"(10000,[503,593,1029,1243,1433,2722,2956,3401,4105,4377,4490,5693,5850,6148,7281,7936,8267,8338,8949],[0.691153161953081,4.42484663185681,4.137164559405029,4.019381523748645,4.270695952029551,5.117993812416755,4.607168188650764,3.8187108282864943,5.117993812416755,2.60568818844064,4.270695952029551,4.270695952029551,0.691153161953081,4.270695952029551,0.6792718340663283,0.691153161953081,4.270695952029551,0.691153161953081,4.42484663185681])",0.0
R136,whatever smile professional federal husband until. collection watch reach knowledge. shake within share quickly allow get. happy social wonder time success everything price. experts discuss ongoing developments education.,"(10000,[26,633,823,2147,2155,2180,2708,2713,3391,3614,3947,4430,4506,4687,4723,4835,5047,5347,6805,7208,7695,8157,8209,8386,9156,9462,9817,9828],[5.523458920524919,4.019381523748645,4.607168188650764,5.117993812416755,4.137164559405029,3.914021008090819,3.2721671219184243,5.117993812416755,4.830311739964974,0.691153161953081,4.42484663185681,5.523458920524919,0.691153161953081,0.691153161953081,4.607168188650764,4.607168188650764,2.6330871626287546,3.8187108282864943,4.830311739964974,4.42484663185681,4.42484663185681,4.42484663185681,5.117993812416755,4.607168188650764,4.270695952029551,0.691153161953081,4.019381523748645,4.270695952029551])",1.0
F019,often guess participant pressure newspaper enough. simply cause various protect. — shocking claims immortal jellyfish surface internet.,"(10000,[7,197,316,503,1642,2066,3238,5396,5661,5850,6647,7281,7936,8338,8660,8693,9876],[4.42484663185681,4.607168188650764,4.137164559405029,0.691153161953081,3.8187108282864943,2.7508701982851385,4.019381523748645,4.019381523748645,3.914021008090819,0.691153161953081,3.914021008090819,0.6792718340663283,0.691153161953081,0.691153161953081,3.914021008090819,5.117993812416755,2.7508701982851385])",0.0
R012,air experience left direction. anything office current conference score history. recently total poor country institution energy quickly. experts discuss ongoing developments technology breakthrough.,"(10000,[88,1020,1662,1927,2034,2114,2227,3243,3614,3635,3818,4506,4687,5657,6279,7424,7870,8103,8307,8344,9189,9462,9547],[4.830311739964974,2.6902455764687034,3.914021008090819,4.019381523748645,4.137164559405029,4.270695952029551,2.7200985396183848,4.270695952029551,0.691153161953081,4.607168188650764,5.523458920524919,0.691153161953081,0.691153161953081,4.019381523748645,3.8187108282864943,5.117993812416755,3.914021008090819,4.607168188650764,4.137164559405029,4.019381523748645,3.914021008090819,0.691153161953081,5.523458920524919])",1.0
R052,arrive apply recent score. live condition crime professor agree. experts discuss ongoing developments education.,"(10000,[493,731,2543,3614,4506,4687,5047,5328,5591,6521,7195,7312,7391,9462],[4.019381523748645,4.607168188650764,3.2721671219184243,0.691153161953081,0.691153161953081,0.691153161953081,2.6330871626287546,3.5085558999826545,4.019381523748645,4.607168188650764,5.117993812416755,4.42484663185681,4.019381523748645,0.691153161953081])",1.0
R123,wait lot player. resource teach certain total. girl trade west soldier data. experts discuss ongoing developments climate change.,"(10000,[419,821,1029,1670,2059,2263,3614,4141,4506,4687,4943,5085,5477,6535,6873,8522,9288,9462],[4.270695952029551,2.849310271098391,4.137164559405029,3.914021008090819,2.6902455764687034,5.117993812416755,0.691153161953081,4.42484663185681,0.691153161953081,0.691153161953081,4.270695952029551,3.7316994512968646,3.914021008090819,5.117993812416755,5.523458920524919,4.42484663185681,4.607168188650764,0.691153161953081])",1.0
F040,attack full card represent education. full lead ahead project. — shocking claims government cover-up surface internet.,"(10000,[503,2144,2259,5047,5101,5356,5693,5850,7281,7936,8268,8338,8717,8897,9813],[0.691153161953081,4.42484663185681,2.7826188965997183,2.6330871626287546,5.117993812416755,4.607168188650764,4.270695952029551,0.691153161953081,0.6792718340663283,0.691153161953081,3.7316994512968646,0.691153161953081,4.42484663185681,8.274329118810059,2.997730276216664])",0.0
R160,discover focus usually like. stop food one town bed evidence difference. experts discuss ongoing developments climate change.,"(10000,[796,815,821,2054,2059,2990,3614,3931,4170,4506,4687,4715,8653,8915,9190,9462,9497],[4.42484663185681,4.270695952029551,2.849310271098391,4.019381523748645,2.6902455764687034,4.270695952029551,0.691153161953081,3.914021008090819,4.019381523748645,0.691153161953081,0.691153161953081,3.8187108282864943,4.270695952029551,5.117993812416755,5.523458920524919,0.691153161953081,3.914021008090819])",1.0
F067,example month quite seven meeting door. expect skin let moment cover relationship. lose scene practice draw. — shocking claims immortal jellyfish surface internet.,"(10000,[20,503,1320,2066,3401,3691,3759,4280,4422,5741,5833,5844,5850,6056,6104,6609,7281,7850,7936,8267,8338,9606,9876],[4.137164559405029,0.691153161953081,4.830311739964974,2.7508701982851385,3.8187108282864943,4.270695952029551,5.523458920524919,4.42484663185681,4.137164559405029,3.6516567436233283,4.019381523748645,3.8187108282864943,0.691153161953081,4.137164559405029,4.137164559405029,5.117993812416755,0.6792718340663283,4.137164559405029,0.691153161953081,4.270695952029551,0.691153161953081,3.8187108282864943,2.7508701982851385])",0.0
R069,everybody kind move member street maybe. special provide public. artist world baby role field hear treatment. experts discuss ongoing developments research.,"(10000,[1055,1348,2561,2875,3143,3350,3614,3684,4506,4687,4842,5946,6044,6282,6790,7066,7074,8366,8931,9360,9462],[4.830311739964974,4.42484663185681,4.42484663185681,5.117993812416755,4.830311739964974,3.914021008090819,0.691153161953081,3.7316994512968646,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681,4.019381523748645,4.019381523748645,4.270695952029551,2.849310271098391,3.4440173788450834,4.42484663185681,4.019381523748645,3.914021008090819,0.691153161953081])",1.0
F160,section item of. protect news even husband outside. large term sport. — shocking claims mind control surface internet.,"(10000,[503,1208,1916,2111,2188,2433,2759,3184,5850,6406,6968,7022,7208,7235,7281,7936,7954,8338],[0.691153161953081,2.7200985396183848,4.830311739964974,5.523458920524919,3.914021008090819,4.607168188650764,5.117993812416755,2.849310271098391,0.691153161953081,3.7316994512968646,4.830311739964974,3.914021008090819,4.42484663185681,4.137164559405029,0.6792718340663283,0.691153161953081,5.117993812416755,0.691153161953081])",0.0
F053,magazine many red thousand. care program summer institution enter tonight. state quality wide consumer yes. — shocking claims hoax surface internet.,"(10000,[52,503,573,1808,2601,2836,3243,3506,4377,5188,5310,5850,6444,7281,7435,7936,8338,8413,9184,9475,9481],[4.270695952029551,0.691153161953081,3.914021008090819,4.137164559405029,4.830311739964974,4.137164559405029,4.270695952029551,5.117993812416755,2.60568818844064,5.523458920524919,4.270695952029551,0.691153161953081,4.830311739964974,0.6792718340663283,5.117993812416755,0.691153161953081,0.691153161953081,3.4440173788450834,5.523458920524919,3.8187108282864943,4.42484663185681])",0.0
R074,respond cut name fall wonder thing once. picture ability pay. public research follow actually score operation. experts discuss ongoing developments education.,"(10000,[15,1206,1676,1770,1927,2481,2500,3614,3681,3729,3857,4506,4687,4723,5047,5887,6447,8692,9367,9432,9462],[4.137164559405029,4.270695952029551,5.117993812416755,2.7826188965997183,4.019381523748645,4.270695952029551,4.019381523748645,0.691153161953081,4.270695952029551,3.914021008090819,4.270695952029551,0.691153161953081,0.691153161953081,4.607168188650764,2.6330871626287546,4.019381523748645,4.137164559405029,5.523458920524919,4.42484663185681,3.914021008090819,0.691153161953081])",1.0
R007,final wait off. staff exactly although investment participant mission audience. data television small system. ability move professional think size involve. experts discuss ongoing developments election.,"(10000,[222,1562,1653,1695,2096,2155,2335,3177,3192,3556,3614,3681,4506,4687,5396,5477,6069,6224,6282,6358,7108,7779,8713,9078,9462],[4.137164559405029,3.914021008090819,4.019381523748645,4.830311739964974,4.607168188650764,4.137164559405029,4.137164559405029,5.117993812416755,4.607168188650764,2.8844015909096608,0.691153161953081,4.270695952029551,0.691153161953081,0.691153161953081,4.019381523748645,3.914021008090819,3.914021008090819,4.607168188650764,4.019381523748645,5.117993812416755,5.523458920524919,3.383392757028649,4.019381523748645,5.523458920524919,0.691153161953081])",1.0
R119,understand language student company stand newspaper. next remember sort production focus. media assume establish sign. experts discuss ongoing developments climate change.,"(10000,[821,942,1209,1716,2059,2664,2923,3536,3614,4506,4687,4737,5685,5720,6487,6886,8016,8273,8353,9414,9462],[2.849310271098391,3.7316994512968646,3.8187108282864943,4.137164559405029,2.6902455764687034,4.42484663185681,3.914021008090819,4.019381523748645,0.691153161953081,0.691153161953081,0.691153161953081,4.607168188650764,4.42484663185681,4.137164559405029,3.7316994512968646,4.270695952029551,5.117993812416755,4.137164559405029,4.019381523748645,5.523458920524919,0.691153161953081])",1.0
R087,beyond popular stock state knowledge. age sure discuss century. despite call agency tree put style. experts discuss ongoing developments budget report.,"(10000,[765,793,1301,1808,1821,2788,3500,3614,4506,4687,4991,5146,5432,5871,6148,6805,8791,8871,8900,9462],[4.42484663185681,4.019381523748645,4.137164559405029,4.137164559405029,4.019381523748645,5.117993812416755,4.830311739964974,1.382306323906162,0.691153161953081,0.691153161953081,2.6330871626287546,4.607168188650764,2.7200985396183848,5.117993812416755,4.270695952029551,4.830311739964974,4.137164559405029,4.137164559405029,4.830311739964974,0.691153161953081])",1.0
F145,hot yard wonder fine. determine enjoy everything truth imagine make about. address record week democrat foreign. — shocking claims miracle drug surface internet.,"(10000,[292,424,503,1256,1805,2069,2176,3525,3822,4347,4454,4723,5122,5234,5301,5850,7281,7734,7860,7936,8338,9156,9693],[5.523458920524919,4.019381523748645,0.691153161953081,3.125563647726549,4.42484663185681,3.7316994512968646,4.42484663185681,4.019381523748645,5.523458920524919,4.607168188650764,3.914021008090819,4.607168188650764,4.830311739964974,4.019381523748645,4.019381523748645,0.691153161953081,0.6792718340663283,4.137164559405029,3.0385522707369192,0.691153161953081,0.691153161953081,4.270695952029551,3.6516567436233283])",0.0
R065,consumer thought least hope cover direction hard. success say feeling song take start along. experts discuss ongoing developments budget report.,"(10000,[55,613,855,1634,1766,2117,2996,3614,4506,4687,4991,5432,5862,6000,6104,7350,8554,9462,9475,9828],[4.270695952029551,3.914021008090819,4.019381523748645,4.019381523748645,5.523458920524919,5.523458920524919,3.8187108282864943,0.691153161953081,0.691153161953081,0.691153161953081,2.6330871626287546,2.7200985396183848,4.42484663185681,3.577548771469606,4.137164559405029,4.137164559405029,5.117993812416755,0.691153161953081,3.8187108282864943,4.270695952029551])",1.0
R208,girl budget town else prove nice between. today point full. series general sure glass walk kid more. experts discuss ongoing developments budget report.,"(10000,[416,1029,1821,3011,3370,3614,3723,4416,4463,4506,4687,4715,4991,5034,5214,5432,5465,6142,6932,8993,9462,9806],[5.117993812416755,4.137164559405029,4.019381523748645,4.607168188650764,4.830311739964974,0.691153161953081,4.42484663185681,4.270695952029551,4.019381523748645,0.691153161953081,0.691153161953081,3.8187108282864943,5.266174325257509,4.019381523748645,4.42484663185681,2.7200985396183848,4.019381523748645,4.137164559405029,4.270695952029551,5.117993812416755,0.691153161953081,3.6516567436233283])",1.0
